Id,SalePrice
1645,193070.147148291
1646,159182.2573560375
1647,163718.00615951096
1648,128590.66401177469
1649,139724.0093544131
1650,112638.2796657955
1651,122045.17814443674
1652,101425.55750738953
1653,104184.23980186546
1654,143594.50207025168
1655,132444.28034469264
1656,141472.7764329388
1657,145914.76431035853
1658,145341.72255014896
1659,116246.08247962093
1660,161124.56088307375
1661,420779.556616182
1662,401869.3340224389
1663,373234.0924806546
1664,525686.7661046614
1665,312049.47818869905
1666,333552.11177091603
1667,372745.44343303447
1668,345807.6536364158
1669,311239.3664636049
1670,351843.8997103824
1671,253457.85062001806
1672,407075.65202531405
1673,279193.24845632847
1674,238930.44380886565
1675,195668.44302050074
1676,195878.2489944083
1677,218657.4979461341
1678,439462.846460669
1679,374759.198616137
1680,338656.633565342
1681,256943.51678322424
1682,311659.5144829059
1683,185333.0445531312
1684,177711.77468344488
1685,174314.10072200908
1686,168723.14882134835
1687,177422.715531248
1688,190533.12733157753
1689,194017.34022295472
1690,196393.81094177745
1691,186572.92204667305
1692,266384.5981051955
1693,174652.30020754325
1694,181961.27800572073
1695,168731.32034915974
1696,263715.5138074049
1697,174170.82641677835
1698,340054.59788121906
1699,307056.4684539555
1700,252865.95412259735
1701,279125.9442999435
1702,239049.1214895898
1703,233292.88453688726
1704,266176.6715453688
1705,235656.3555214434
1706,238360.9254784831
1707,215211.54998595174
1708,198099.58084458977
1709,259859.87727840658
1710,218035.94937264232
1711,273651.8076405572
1712,247086.44989756987
1713,269767.3534475831
1714,223441.50358710333
1715,210216.35530240822
1716,179892.1576421958
1717,176449.14642296653
1718,138223.11134937304
1719,209504.73784371265
1720,242683.41674741407
1721,159357.91753366523
1722,124366.30396973251
1723,152046.14328376463
1724,205428.00483403145
1725,234170.0002642318
1726,189541.74165225666
1727,157348.41560885098
1728,174560.25943882932
1729,167626.205372472
1730,158739.044179437
1731,122471.47936770295
1732,124829.96931415304
1733,111559.96345775569
1734,120395.92584065974
1735,124107.25345567145
1736,108715.38816621309
1737,291217.5543440283
1738,255220.72556780305
1739,236309.14535914696
1740,204694.12163978725
1741,184240.88959820033
1742,172571.49838476238
1743,180376.74851551035
1744,315381.56289598235
1745,215366.44751269373
1746,203654.67922980085
1747,221197.48691329992
1748,216570.98266767277
1749,148906.97123390983
1750,132687.32926776464
1751,255886.65144853
1752,115256.18591555474
1753,149996.18621198213
1754,193177.26073342664
1755,167872.69231114557
1756,120347.93568058408
1757,118802.0277467695
1758,147294.27802901683
1759,165886.71100206953
1760,161411.50244849257
1761,149312.8751383048
1762,173936.4536788925
1763,193539.45836637673
1764,115688.33873015827
1765,157620.25628273486
1766,184574.0900160966
1767,217278.5492309455
1768,138093.93324103492
1769,172888.44248465542
1770,149897.16336286318
1771,124633.95490116364
1772,135205.05885636085
1773,124838.10724276165
1774,143815.25619419754
1775,139584.574985185
1776,130062.23300842097
1777,106913.81096919841
1778,137847.49755130423
1779,117582.77503363445
1780,173425.66358525396
1781,127108.12610782491
1782,86351.09831664176
1783,145187.21045608819
1784,108494.17988228949
1785,127437.85559556744
1786,140530.1307066211
1787,169008.51292173116
1788,62184.5214326594
1789,102903.15601892813
1790,78520.0468398343
1791,174860.36360860014
1792,160256.891178621
1793,130590.02663762751
1794,155697.73642376735
1795,135100.9645705827
1796,135006.40326216412
1797,118794.79140791544
1798,120955.10410180813
1799,105071.56532989793
1800,135372.48844584022
1801,124998.33047981198
1802,145955.54788444372
1803,152797.95909366515
1804,138935.77339589014
1805,136316.79182168323
1806,126690.67679059049
1807,135615.27653180747
1808,129922.16374479188
1809,124796.4157174389
1810,135386.81277016987
1811,97153.67229189181
1812,101985.27882282465
1813,124255.43242225413
1814,91717.16127378365
1815,55973.54873786573
1816,99514.07815243909
1817,111312.10449698124
1818,145482.02856426637
1819,131381.1791241325
1820,52459.23601657521
1821,121194.4746619814
1822,151453.46514435907
1823,44550.76826426977
1824,131289.16150636002
1825,140399.72862198073
1826,106719.32804408969
1827,101201.07370553656
1828,132826.8605015675
1829,132268.4408859018
1830,140136.0512370376
1831,152607.89988496198
1832,65660.03912152257
1833,145322.38941160458
1834,121834.47198748945
1835,118895.77444018728
1836,126936.58717055644
1837,84877.61176696683
1838,128230.1364891894
1839,99276.96360796565
1840,146824.8204340226
1841,132594.7077704759
1842,96440.97456376077
1843,129036.4034289714
1844,146933.71768352645
1845,149608.60253611184
1846,155239.6350285992
1847,173281.1646745591
1848,53774.42735428839
1849,113854.3175631554
1850,118410.61046422528
1851,152203.63864330022
1852,126450.26861769933
1853,122797.29073443878
1854,168311.83842723854
1855,160065.50023505892
1856,221149.4545554457
1857,146056.8478813805
1858,143137.56353611968
1859,124795.9266832217
1860,145868.0098010983
1861,123953.68259135823
1862,305098.22028989054
1863,287508.0478522002
1864,287607.61804715486
1865,354673.6629950851
1866,335760.0372696442
1867,224570.22715977955
1868,279668.073139787
1869,201423.81735940353
1870,222080.56422456016
1871,258679.97641490801
1872,174727.74740674926
1873,228386.55020428612
1874,154544.39243574152
1875,202602.12076296657
1876,199425.31160216389
1877,209205.77483757044
1878,204190.72727219478
1879,127953.86846600272
1880,131160.5158903869
1881,245804.73014652237
1882,241022.35179289407
1883,189131.73856733253
1884,204532.98171529116
1885,240478.73582981149
1886,284381.85370847175
1887,211396.01727080802
1888,258564.97807341404
1889,170042.16193699712
1890,113702.57386985708
1891,134764.36416479555
1892,97264.09496740127
1893,125880.54136275576
1894,122660.45263388962
1895,137186.90288599138
1896,128813.93842053834
1897,111817.87134083555
1898,113455.88110359895
1899,166754.37003001335
1900,154550.19853554075
1901,166422.54767814794
1902,156923.89509858366
1903,210348.761385914
1904,150601.65716161116
1905,199537.76789677466
1906,131265.28311431356
1907,217942.21046986125
1908,110930.39253794454
1909,131215.72212534377
1910,119762.3238782374
1911,230396.5082443173
1912,345470.83047465846
1913,144938.0850433314
1914,53629.49833014447
1915,302012.2165199361
1916,67297.64700680981
1917,242097.2823297074
1918,141654.69988074526
1919,179330.9322094434
1920,167056.27423519702
1921,362408.42130805564
1922,325227.92518546176
1923,240887.54272130513
1924,215520.3777997722
1925,197274.76456749492
1926,367019.94091424556
1927,133133.73579119382
1928,163086.65902901193
1929,120215.53021823024
1930,141666.1971272175
1931,141736.5445710596
1932,143140.24271036146
1933,184578.1349191732
1934,182551.884701518
1935,167973.50615024063
1936,194220.90772291753
1937,186178.81404329237
1938,174575.39928747722
1939,245816.77606310023
1940,196395.90378934643
1941,169706.5035858569
1942,186345.09223055665
1943,221432.78069904714
1944,365070.6123736692
1945,396257.79573362146
1946,141736.01377683712
1947,193946.04944955476
1948,168689.34597777622
1949,247365.9720924275
1950,191080.05536013393
1951,244181.04289596542
1952,207469.82835144873
1953,165048.77649173635
1954,188669.34773904178
1955,137943.10653431533
1956,300805.2971079879
1957,156127.4155821643
1958,282217.2603987614
1959,141617.32983195834
1960,116126.60974258876
1961,119676.42930660537
1962,100247.1723831938
1963,106533.73779213334
1964,107631.40091966679
1965,141849.84579478268
1966,137848.14442836746
1967,293542.0058394582
1968,390698.4343065679
1969,380974.8978872824
1970,405763.7068052763
1971,474505.98193276447
1972,376326.7381330838
1973,266722.9195374658
1974,333966.02110836905
1975,520361.3500535551
1976,264414.39102540066
1977,344102.33681803127
1978,344532.2546195027
1979,336845.7997923384
1980,205918.60288770602
1981,353758.1545737503
1982,218911.6190768077
1983,206556.70179666058
1984,174128.28516822722
1985,222686.91012685443
1986,206464.2921301654
1987,185778.31183138545
1988,173193.05045779212
1989,192421.90162197402
1990,205010.51545771945
1991,230096.39076417318
1992,214431.04486398652
1993,169942.93762490156
1994,228572.75695230893
1995,184332.5319341003
1996,248339.91555314598
1997,324889.88369924505
1998,307797.4128011025
1999,281747.86672786437
2000,310763.28455419076
2001,271237.0811751902
2002,240670.0963995525
2003,251618.67785880246
2004,276299.04146133544
2005,227701.66023127155
2006,221229.12747215846
2007,245244.8548677728
2008,206516.98454184827
2009,197658.730586773
2010,194035.1119487873
2011,143995.96382988655
2012,171455.35835155635
2013,177819.71858930532
2014,185101.22388351508
2015,207002.87790900652
2016,192317.44010906148
2017,192078.7636757226
2018,115452.94359973073
2019,132875.91689139864
2020,103461.17984566964
2021,101242.45627610573
2022,181759.86558471847
2023,148815.93504484347
2024,273656.2945021588
2025,346968.23040315864
2026,173329.08258745619
2027,158299.77173028406
2028,158129.21753934538
2029,164534.9101391756
2030,263615.27585060254
2031,231991.4457958948
2032,257516.53065378836
2033,252143.7008224585
2034,172846.21223530895
2035,220983.26342855257
2036,202027.28898226414
2037,209081.4322562073
2038,343381.2708623096
2039,227626.53354677034
2040,278359.21730359975
2041,295349.2591951394
2042,205889.11010209375
2043,174655.5094662288
2044,177229.05423631144
2045,210065.0224062701
2046,149277.78389893656
2047,145505.37028728786
2048,142597.09896863555
2049,147463.57813532505
2050,178917.19885123443
2051,102126.0209520946
2052,123631.0642313725
2053,147293.99307531992
2054,94145.57264115194
2055,154064.98663064133
2056,155077.10306703646
2057,111709.44489737821
2058,211231.2984636844
2059,131791.8229008597
2060,170629.88934308494
2061,179044.50322927878
2062,128516.07050798401
2063,118593.59857480573
2064,135840.48591570233
2065,120244.48002260269
2066,175161.96951822005
2067,105244.83024581145
2068,147964.8869465506
2069,89242.68782214315
2070,118186.61079612635
2071,93652.97904388861
2072,150871.23194585968
2073,131516.17149116757
2074,180573.5331773136
2075,152678.70735554086
2076,116022.50749751276
2077,150091.53680729851
2078,125164.09176281914
2079,135816.67011426343
2080,117409.58825316005
2081,129533.76880116454
2082,119891.50577752988
2083,149873.03384727184
2084,105567.19616963448
2085,115473.55157118409
2086,123056.10312662431
2087,127318.48013500372
2088,101522.90727902103
2089,78064.90363394067
2090,121982.06705496353
2091,108922.44799024457
2092,123558.44744595965
2093,118044.60155298944
2094,112539.49667258591
2095,144732.9637958132
2096,87840.17027615053
2097,100620.11425213986
2098,152695.5456136598
2099,51814.63008575689
2100,76047.38068622269
2101,111868.34844438778
2102,130134.33347914703
2103,105232.23646387746
2104,140399.50633960922
2105,129266.09164980547
2106,69997.62637778152
2107,182922.59163419474
2108,118613.08802355314
2109,111818.01732814996
2110,131017.19522204448
2111,138865.02897328095
2112,139361.96087063916
2113,122681.58527290217
2114,126573.69242841237
2115,158523.27531920603
2116,111710.64829371347
2117,152556.17977137948
2118,123327.2608003387
2119,112278.66007282052
2120,115743.55081635487
2121,101629.86426882283
2122,112067.10171259684
2123,82616.7831242838
2124,158033.2184663052
2125,128738.86023413633
2126,152978.25799540055
2127,166509.37537415
2128,126405.90497505013
2129,94286.81563778808
2130,133423.0780135332
2131,143726.9317535033
2132,112669.22722406805
2133,121489.3563479346
2134,124689.97174417747
2135,100299.82009397543
2136,81359.1599547147
2137,106987.20583646097
2138,133391.27655558768
2139,155674.74621637954
2140,138886.98100026813
2141,164545.67449794026
2142,124943.4747811919
2143,147232.9280177061
2144,127306.54335015867
2145,138530.4826287045
2146,175805.2232683316
2147,149493.2291978303
2148,133801.2752454761
2149,148826.4797231933
2150,231307.94828443154
2151,118861.21179091885
2152,176068.35046985574
2153,155780.126578711
2154,104933.87573282396
2155,139531.02964300927
2156,249049.18123320607
2157,220705.30853449466
2158,236340.73303474663
2159,216115.34133661017
2160,185878.9501995944
2161,233596.2095419553
2162,372467.2622474497
2163,342048.1224535405
2164,251846.42304117826
2165,207309.491998892
2166,159047.8373929722
2167,214805.16825122474
2168,193804.60873006572
2169,196042.05926879562
2170,220991.69219173986
2171,159824.60505735342
2172,133887.4127570347
2173,172477.02661211407
2174,221718.4549631477
2175,283132.2140478332
2176,303358.43948986824
2177,231798.06706217272
2178,214747.72837271608
2179,136252.09139291442
2180,208438.91358886473
2181,194358.3893622943
2182,225214.65117064776
2183,192579.14607063145
2184,118541.03729002857
2185,135062.2771138471
2186,141607.73696834818
2187,155450.5819327296
2188,155575.35496007997
2189,279659.9517512678
2190,81284.2564158819
2191,81355.75854604604
2192,86832.141196802
2193,113728.82052211474
2194,100497.33171700888
2195,103013.69421673779
2196,108889.08591844885
2197,116047.20999855758
2198,155743.86840394238
2199,168217.81664209822
2200,152964.2957554935
2201,150679.02778438578
2202,214774.56203688946
2203,142076.6038923749
2204,176400.6735681275
2205,125248.16867330276
2206,138086.5105145633
2207,227280.10049627002
2208,270767.070288982
2209,237097.35418214992
2210,120183.21994609604
2211,120291.91279081591
2212,122805.38031700732
2213,105943.18659302403
2214,138945.48534909496
2215,103709.85931755288
2216,149230.35930392714
2217,66839.2026144815
2218,71848.57048242942
2219,65142.09324319915
2220,59373.62799073057
2221,303193.3124491949
2222,274021.15477130207
2223,281804.2166004987
2224,209832.955680508
2225,121548.0622019317
2226,177911.9128274509
2227,192004.72652200804
2228,266565.9004312535
2229,251494.52974922003
2230,151981.84713192185
2231,210101.917359383
2232,175205.72143264298
2233,182115.07422067478
2234,239311.82763450843
2235,217560.35219581323
2236,248590.0089169846
2237,297068.8915973082
2238,199083.17401260106
2239,116704.72333989906
2240,156893.0260765129
2241,148919.29524455272
2242,123216.53005418331
2243,135682.71836784107
2244,104271.9510415981
2245,99819.99798454007
2246,144529.8629669707
2247,117653.34350925978
2248,118521.41350209595
2249,116504.57205645143
2250,128245.59028191723
2251,116608.05383492462
2252,180677.26852425304
2253,154897.60145332053
2254,184423.42149763086
2255,183147.9754198884
2256,177230.9415958261
2257,204200.84729958864
2258,158674.69919188204
2259,172112.97494529653
2260,156263.89588386152
2261,199567.90080657735
2262,216995.5669404604
2263,372189.53024283145
2264,476278.182548472
2265,181764.33639385973
2266,319446.96497541305
2267,356223.19936771534
2268,487625.4524984028
2269,154756.20870612608
2270,197213.84721266336
2271,211587.97139874691
2272,197678.77476341717
2273,160882.15231693396
2274,179768.24751295705
2275,156653.85594677628
2276,186609.34218467888
2277,181428.5344444979
2278,151601.06071590228
2279,129177.89675026905
2280,118703.1175328213
2281,166072.2206306367
2282,186881.3363927767
2283,110807.26391908912
2284,118295.23599646553
2285,138029.65225992075
2286,124071.18334269326
2287,376839.853536027
2288,279202.057401768
2289,349889.6918438584
2290,459628.1117372802
2291,335798.4830120821
2292,439055.5191805435
2293,470139.9021861611
2294,395371.7097813965
2295,480855.3915696057
2296,282114.0133900507
2297,360949.7877365279
2298,340189.2198499747
2299,342350.5413759147
2300,328538.16894959094
2301,318563.3799187324
2302,250076.07889841095
2303,247737.98410056552
2304,256150.3513700711
2305,198164.82877118074
2306,189904.79971873946
2307,199468.88179436888
2308,223771.73526460858
2309,293911.1259965354
2310,214700.40195246995
2311,201272.60169456073
2312,181324.3540338323
2313,172487.1440867856
2314,180488.91622291054
2315,181696.7495508907
2316,200528.6352078695
2317,190199.254513478
2318,180032.15068135897
2319,183483.36197921028
2320,186926.17804077806
2321,236492.98139037463
2322,178734.64066715146
2323,198830.38781301313
2324,185935.21858524327
2325,213866.70462015484
2326,179182.24753823332
2327,199845.06386418283
2328,217832.7875538999
2329,194182.6302964858
2330,180817.52885273696
2331,339298.2415976591
2332,402114.5416753534
2333,317280.2456282101
2334,256642.0442369506
2335,289149.3584780215
2336,302459.0674130057
2337,200572.170776887
2338,261990.6562882314
2339,216584.47332775683
2340,400490.11872341874
2341,207144.21965950367
2342,231416.2341598135
2343,225142.4624088144
2344,215049.4933795935
2345,233787.75616680863
2346,215506.69583817502
2347,198220.49972339283
2348,243327.49964567382
2349,181640.80247742208
2350,323376.0121673916
2351,258885.91594487106
2352,248279.85985006433
2353,231255.71033551017
2354,141308.42019996056
2355,147363.05791985817
2356,150782.93855091668
2357,188126.48886615873
2358,195974.67329402812
2359,138181.6154965862
2360,116619.42162367121
2361,143612.0354571704
2362,257969.46645892318
2363,135858.51696722474
2364,151307.6709083305
2365,214718.94827565335
2366,192104.7589836262
2367,222534.37868863824
2368,216101.66721588653
2369,214589.7147451336
2370,165903.15593270815
2371,165843.0091502254
2372,190644.5926036151
2373,280728.4586107445
2374,317086.53920188115
2375,243551.3642047515
2376,262310.92569760355
2377,320056.5285650059
2378,144816.5912364955
2379,203035.1016703654
2380,152391.564034386
2381,167340.4649118137
2382,206011.49502034468
2383,201080.01515715572
2384,239518.39589325586
2385,160604.41253867093
2386,133587.54170433895
2387,135058.03197589653
2388,107593.71602236222
2389,115648.6983896249
2390,146850.83100055912
2391,143040.31263276248
2392,112320.3108686894
2393,165823.7165250542
2394,143857.72538217274
2395,206187.81262680033
2396,145616.6072075186
2397,213186.5567202731
2398,132868.47789195334
2399,68812.6071791814
2400,69438.91348817425
2401,119153.69741920086
2402,138235.31698559306
2403,146363.1723905813
2404,155507.30832123008
2405,158646.20374144346
2406,135598.45209132473
2407,122762.37910125048
2408,141653.51234596584
2409,119517.6091350618
2410,178953.63327924197
2411,112910.94489599067
2412,154283.9293657956
2413,131127.2178308671
2414,163432.6199214892
2415,132467.28610468583
2416,126768.06933843029
2417,127939.50702188893
2418,130877.5936230739
2419,129598.77458875088
2420,119513.40824749552
2421,147425.02220103677
2422,106866.40568402498
2423,115516.939459261
2424,169494.46997307625
2425,191980.49923439245
2426,127358.23826045882
2427,131864.78494329608
2428,181278.6524628255
2429,111905.22995614854
2430,131031.32086338865
2431,111456.51690264301
2432,146611.83035498808
2433,142946.97977469547
2434,137696.8798637464
2435,155101.6473176843
2436,104613.39397143405
2437,102186.40887981196
2438,119229.98357044987
2439,103220.04538689955
2440,126464.73683461931
2441,92543.72347224207
2442,96659.0686545705
2443,127510.06520016081
2444,130888.73419845037
2445,90941.26872208873
2446,130438.94881482233
2447,184397.8971484769
2448,131967.37570973812
2449,112267.71992236873
2450,155894.48213471132
2451,120636.10115521248
2452,188345.5555004965
2453,94595.63923510823
2454,120048.12161441079
2455,120953.21185184727
2456,133452.12896221087
2457,130946.71669058327
2458,127933.71711303279
2459,105998.98935632514
2460,140442.9077082854
2461,132800.0686176128
2462,133140.82145620635
2463,125845.01781372963
2464,167737.0621781948
2465,142237.3777402522
2466,120043.15173746388
2467,133419.58035717567
2468,87825.1754026271
2469,88038.44696278294
2470,200717.28339379912
2471,213277.5936016095
2472,162379.51327559425
2473,117064.03018763672
2474,76032.28521254941
2475,218061.00668678444
2476,118653.24171394226
2477,125914.30420117127
2478,156131.96018744176
2479,112384.59157596114
2480,157346.00207927945
2481,121155.82709677194
2482,127768.99932541157
2483,111315.34165888092
2484,122893.59127085285
2485,125101.04096533074
2486,156205.45973054267
2487,168988.7306545663
2488,163498.87609385754
2489,156996.91194502718
2490,143807.71030277165
2491,91540.54556007424
2492,190581.03760939414
2493,160917.36671621285
2494,152896.26895769723
2495,97977.60269703218
2496,231560.358251572
2497,152898.42824013814
2498,105256.65804562341
2499,87182.27686587475
2500,119059.81003138552
2501,137078.00367711493
2502,144406.9074403076
2503,101277.6890545899
2504,175957.90338155525
2505,223846.5172915102
2506,247174.49526497407
2507,276501.4056005339
2508,248630.78677927316
2509,219517.427641443
2510,218248.66986349906
2511,173380.63543812427
2512,209517.49416984743
2513,221192.5350628471
2514,282543.2940620336
2515,149692.0166423192
2516,176173.77566541705
2517,148819.61438487854
2518,153938.08260167713
2519,234401.09561323794
2520,217344.25322078893
2521,187970.45995026745
2522,220234.25513550913
2523,119519.35709903996
2524,134533.78922890523
2525,145297.08813399586
2526,137644.07855945878
2527,121098.11402623952
2528,124240.69658833537
2529,134981.9307535812
2530,129371.92635868498
2531,247224.76641108212
2532,224710.00381079304
2533,192045.2560238664
2534,235023.34433540227
2535,283009.69094152306
2536,232419.17574273795
2537,237357.37591873787
2538,185357.0218997984
2539,188668.52064016
2540,180775.82045626652
2541,179004.74677437946
2542,162581.88692221962
2543,121543.609467411
2544,118983.98326593725
2545,138897.69490147385
2546,124602.91108879128
2547,135703.01795786104
2548,149305.74070573476
2549,154097.88781763904
2550,694870.1627262927
2551,144975.04434845858
2552,127806.77460776002
2553,77765.00465974704
2554,94141.00857602112
2555,117359.33614087154
2556,94496.96574980738
2557,104080.09393227186
2558,133757.64182194375
2559,144494.26213417758
2560,151128.18191659398
2561,147821.41039856354
2562,141006.09002919152
2563,151367.9163570144
2564,187656.80434105106
2565,130637.3242214643
2566,162191.70008867153
2567,145392.17737127145
2568,197325.05185721285
2569,223601.8974099989
2570,118537.82911331995
2571,192636.90820107394
2572,155089.9947712043
2573,228831.2312400894
2574,323168.8022346609
2575,132720.18107643665
2576,119656.78630060809
2577,153371.66619838268
2578,82174.12410428819
2579,57586.575093267624
2580,82910.47000557305
2581,88457.34611266365
2582,95337.18921164474
2583,269452.7140228159
2584,176396.70045583093
2585,186462.44811415646
2586,215676.64465813112
2587,198918.2682908037
2588,146292.62380821753
2589,149335.14476640875
2590,200506.6565901537
2591,232291.37529711286
2592,211531.71394860983
2593,251689.52028602615
2594,181024.96536827972
2595,206105.57737365592
2596,273908.3647796888
2597,188095.23035067148
2598,273541.4057107013
2599,387413.9740798391
2600,148880.9130991321
2601,144547.3030640969
2602,87123.4133020244
2603,92929.11662828007
2604,90927.82713824193
2605,84856.90572157744
2606,143308.57641505223
2607,201834.36588141893
2608,194443.41966115966
2609,170708.1312330357
2610,105876.28233374999
2611,128308.58835688348
2612,157898.71870123065
2613,126387.87324892361
2614,121891.35527119461
2615,152385.59767088713
2616,142994.9220052356
2617,182230.73934250936
2618,197544.5846585892
2619,196243.60813967622
2620,183335.0195586173
2621,173363.22823369774
2622,177907.25722542964
2623,236043.2684385723
2624,297097.12477542146
2625,293843.8781945904
2626,169028.45221256028
2627,168002.2703125799
2628,469690.5858595381
2629,506926.9968908445
2630,381158.5228229937
2631,480585.13129412907
2632,403165.70505175955
2633,311348.94347711094
2634,428892.9539349472
2635,162401.84116682925
2636,175259.23127731224
2637,181490.42449230427
2638,255497.41120712392
2639,189622.93624388592
2640,147761.5299050081
2641,105565.63039044007
2642,190506.47046565617
2643,107416.0209165617
2644,118495.48511421164
2645,111536.15485663644
2646,96998.84492226719
2647,105815.1875435981
2648,137291.1266660773
2649,155277.9807042432
2650,133687.2157832216
2651,139546.91494129415
2652,400448.24842357024
2653,253062.59512859053
2654,260508.71268622152
2655,398458.85374984686
2656,320613.8472475033
2657,355892.91429047467
2658,311648.67214767484
2659,307917.7490854487
2660,368199.02747211594
2661,361507.8343012249
2662,367703.8407179368
2663,283349.0697091055
2664,285162.65885878325
2665,333539.6635762885
2666,289861.4787918044
2667,173324.5416277249
2668,181770.04033942232
2669,184938.7819792743
2670,269260.00272785395
2671,188020.72303270994
2672,196593.14773872975
2673,195628.2075314968
2674,190331.87482304662
2675,174154.20578376917
2676,192349.98555302294
2677,197128.40600536042
2678,243917.6690840018
2679,278844.09463987814
2680,290277.4623889353
2681,395623.16497336264
2682,305518.6447182326
2683,490067.3518940271
2684,317552.7415636139
2685,322522.29652358516
2686,245917.601579079
2687,295234.6184234251
2688,216114.47297737392
2689,210020.37343890007
2690,399049.43550179363
2691,188485.76682389833
2692,143389.90523833575
2693,202305.08666694732
2694,138508.94253217313
2695,189774.26146744797
2696,183044.66819623124
2697,184819.93643665168
2698,189266.99249802664
2699,175390.54419804356
2700,157692.50740365163
2701,147887.9294972027
2702,113951.24675557362
2703,127342.94880036684
2704,141244.57726671154
2705,116313.77896173854
2706,108322.91340259864
2707,120586.42285459276
2708,129947.23077039976
2709,104384.0299020275
2710,124313.55568595241
2711,258202.62459531712
2712,383012.5814070026
2713,165970.73693308278
2714,150977.88557645178
2715,168503.84328656818
2716,147667.08044684466
2717,192588.29466381122
2718,214807.229027979
2719,154645.75337068885
2720,172655.43427231268
2721,129926.44878723209
2722,162534.43154623202
2723,143257.37855400893
2724,126478.6381259669
2725,127376.68727563726
2726,149031.1213016271
2727,177764.3521482765
2728,181647.2843572633
2729,146918.6024666495
2730,147550.9362284337
2731,127897.85862897133
2732,131897.41963668365
2733,155796.37168851309
2734,144289.34741570675
